,scores
718,-0.009999999776482582
719,0.0
720,0.10000000149011612
721,-0.009999999776482582
722,0.09000000171363354
723,0.10000000149011612
724,-0.009999999776482582
725,0.10000000149011612
726,0.0
727,0.09000000171363354
728,0.10000000149011612
729,-0.009999999776482582
730,0.09000000171363354
731,0.20000000298023224
732,0.10000000149011612
733,-0.009999999776482582
734,0.0
735,-0.009999999776482582
736,0.20000000298023224
737,0.09000000171363354
738,0.0
739,0.09000000171363354
740,-0.009999999776482582
741,0.10000000149011612
742,0.10000000149011612
743,-0.009999999776482582
744,0.10000000149011612
745,-0.009999999776482582
746,-0.009999999776482582
747,0.10000000149011612
748,0.0
749,-0.009999999776482582
750,-0.009999999776482582
751,0.10000000149011612
752,0.10000000149011612
753,-0.009999999776482582
754,0.10000000149011612
755,0.09000000171363354
756,0.0
757,-0.009999999776482582
758,0.0
759,-0.009999999776482582
760,0.0
761,-0.009999999776482582
762,0.10000000149011612
763,-0.009999999776482582
764,0.10000000149011612
765,0.09000000171363354
766,0.10000000149011612
767,-0.009999999776482582
768,0.0
769,0.09000000171363354
770,0.0
771,0.09000000171363354
772,0.10000000149011612
773,-0.009999999776482582
774,0.0
775,0.09000000171363354
776,0.10000000149011612
777,0.19000000320374966
778,0.10000000149011612
779,0.09000000171363354
780,0.10000000149011612
781,0.09000000171363354
782,0.20000000298023224
783,0.09000000171363354
784,0.10000000149011612
785,-0.009999999776482582
786,0.10000000149011612
787,-0.009999999776482582
788,-0.009999999776482582
789,0.0
790,0.09000000171363354
791,0.10000000149011612
792,0.0
793,0.09000000171363354
794,-0.009999999776482582
795,0.0
796,0.0
797,0.09000000171363354
798,0.10000000149011612
799,-0.009999999776482582
800,0.10000000149011612
801,-0.009999999776482582
802,0.10000000149011612
803,-0.009999999776482582
804,0.10000000149011612
805,0.09000000171363354
806,0.09000000171363354
807,0.10000000149011612
808,0.0
809,0.09000000171363354
810,0.10000000149011612
811,0.09000000171363354
812,-0.009999999776482582
813,0.10000000149011612
814,0.0
815,0.09000000171363354
816,0.09000000171363354
817,0.10000000149011612
818,0.0
819,0.09000000171363354
820,0.10000000149011612
821,0.09000000171363354
822,0.30000000447034836
823,0.09000000171363354
824,-0.009999999776482582
825,0.10000000149011612
826,0.20000000298023224
827,0.09000000171363354
828,0.10000000149011612
829,0.09000000171363354
830,0.0
831,0.09000000171363354
832,0.20000000298023224
833,0.09000000171363354
834,0.20000000298023224
835,0.09000000171363354
836,0.30000000447034836
837,0.19000000320374966
838,0.20000000298023224
839,0.09000000171363354
840,0.30000000447034836
841,0.19000000320374966
842,0.3900000061839819
843,0.5000000074505806
844,0.10000000149011612
845,0.09000000171363354
846,0.30000000447034836
847,0.19000000320374966
848,0.09000000171363354
849,0.10000000149011612
850,-0.009999999776482582
851,0.10000000149011612
852,-0.009999999776482582
853,0.10000000149011612
854,0.0
855,0.09000000171363354
856,0.09000000171363354
857,0.10000000149011612
858,-0.009999999776482582
859,0.10000000149011612
860,0.09000000171363354
861,0.10000000149011612
862,0.10000000149011612
863,-0.009999999776482582
864,-0.009999999776482582
865,0.10000000149011612
866,0.10000000149011612
867,-0.009999999776482582
868,0.0
869,0.09000000171363354
870,-0.009999999776482582
871,0.0
872,0.0
873,-0.009999999776482582
874,0.10000000149011612
875,-0.009999999776482582
876,0.10000000149011612
877,-0.009999999776482582
878,-0.009999999776482582
879,0.10000000149011612
880,0.19000000320374966
881,0.20000000298023224
882,-0.009999999776482582
883,0.10000000149011612
884,-0.009999999776482582
885,0.10000000149011612
886,0.10000000149011612
887,0.19000000320374966
888,-0.009999999776482582
889,0.10000000149011612
890,0.10000000149011612
891,-0.009999999776482582
892,-0.009999999776482582
893,0.10000000149011612
894,0.20000000298023224
895,0.09000000171363354
896,0.20000000298023224
897,0.09000000171363354
898,0.30000000447034836
899,0.19000000320374966
900,0.10000000149011612
901,0.19000000320374966
902,0.09000000171363354
903,0.10000000149011612
904,0.10000000149011612
905,-0.009999999776482582
906,0.0
907,0.09000000171363354
908,-0.009999999776482582
909,0.10000000149011612
910,-0.009999999776482582
911,0.10000000149011612
912,0.10000000149011612
913,-0.009999999776482582
914,-0.009999999776482582
915,0.10000000149011612
916,0.20000000298023224
917,0.09000000171363354
918,-0.009999999776482582
919,0.10000000149011612
920,-0.009999999776482582
921,0.10000000149011612
922,0.09000000171363354
923,0.20000000298023224
924,0.09000000171363354
925,0.10000000149011612
926,-0.009999999776482582
927,0.10000000149011612
928,0.800000011920929
929,0.6900000106543303
930,1.8900000285357237
931,2.0000000298023224
932,0.10000000149011612
933,-0.009999999776482582
934,0.10000000149011612
935,-0.009999999776482582
936,0.19000000320374966
937,0.30000000447034836
938,-0.009999999776482582
939,0.10000000149011612
940,1.0000000149011612
941,0.9900000151246786
942,0.20000000298023224
943,-0.009999999776482582
944,-0.009999999776482582
945,0.10000000149011612
946,-0.009999999776482582
947,0.10000000149011612
948,0.09000000171363354
949,0.10000000149011612
950,-0.009999999776482582
951,0.0
952,0.09000000171363354
953,0.10000000149011612
954,0.10000000149011612
955,-0.009999999776482582
956,0.7900000121444464
957,0.9000000134110451
958,0.0
959,-0.009999999776482582
960,0.19000000320374966
961,0.30000000447034836
962,0.0
963,-0.009999999776482582
964,0.10000000149011612
965,-0.009999999776482582
966,0.5000000074505806
967,0.3900000061839819
968,0.10000000149011612
969,-0.009999999776482582
970,0.0
971,-0.009999999776482582
972,0.0
973,-0.009999999776482582
974,-0.009999999776482582
975,0.0
976,-0.009999999776482582
977,0.0
978,0.10000000149011612
979,-0.009999999776482582
980,0.0
981,-0.009999999776482582
982,0.30000000447034836
983,0.19000000320374966
984,0.0
985,-0.009999999776482582
986,0.0
987,-0.009999999776482582
988,0.10000000149011612
989,-0.009999999776482582
990,-0.009999999776482582
991,0.10000000149011612
992,0.19000000320374966
993,0.30000000447034836
994,0.30000000447034836
995,0.19000000320374966
996,-0.009999999776482582
997,0.10000000149011612
998,0.0
999,-0.009999999776482582
1000,0.10000000149011612
1001,-0.009999999776482582
1002,-0.009999999776482582
1003,0.10000000149011612
1004,0.20000000298023224
1005,0.09000000171363354
1006,0.10000000149011612
1007,0.09000000171363354
1008,0.0
1009,-0.009999999776482582
1010,-0.009999999776482582
1011,0.0
1012,0.0
1013,-0.009999999776482582
1014,0.0
1015,-0.009999999776482582
1016,0.10000000149011612
1017,0.19000000320374966
1018,-0.009999999776482582
1019,0.10000000149011612
1020,0.10000000149011612
1021,0.09000000171363354
1022,0.09000000171363354
1023,0.10000000149011612
1024,0.6900000106543303
1025,0.800000011920929
1026,0.19000000320374966
1027,0.20000000298023224
1028,0.0
1029,-0.009999999776482582
1030,0.5000000074505806
1031,0.490000007674098
1032,-0.009999999776482582
1033,0.0
1034,0.5900000091642141
1035,0.6000000089406967
1036,-0.009999999776482582
1037,0.0
1038,-0.009999999776482582
1039,0.0
1040,0.09000000171363354
1041,0.10000000149011612
1042,-0.009999999776482582
1043,0.0
1044,0.19000000320374966
1045,0.20000000298023224
1046,0.09000000171363354
1047,0.20000000298023224
1048,-0.009999999776482582
1049,0.10000000149011612
1050,-0.009999999776482582
1051,0.10000000149011612
1052,-0.009999999776482582
1053,0.0
1054,-0.009999999776482582
1055,0.10000000149011612
1056,-0.009999999776482582
1057,0.0
1058,-0.009999999776482582
1059,0.10000000149011612
1060,-0.009999999776482582
1061,0.0
1062,-0.009999999776482582
1063,0.0
1064,0.09000000171363354
1065,0.0
1066,1.2000000178813934
1067,1.0900000166147947
1068,0.09000000171363354
1069,0.10000000149011612
1070,0.10000000149011612
1071,-0.019999999552965164
1072,0.19000000320374966
1073,0.30000000447034836
1074,0.30000000447034836
1075,0.19000000320374966
1076,0.09000000171363354
1077,0.10000000149011612
1078,0.10000000149011612
1079,-0.009999999776482582
1080,0.10000000149011612
1081,-0.009999999776482582
1082,0.0
1083,-0.009999999776482582
1084,0.0
1085,-0.009999999776482582
1086,0.0
1087,-0.009999999776482582
1088,0.0
1089,-0.009999999776482582
1090,0.10000000149011612
1091,-0.009999999776482582
1092,0.0
1093,-0.009999999776482582
1094,-0.009999999776482582
1095,0.10000000149011612
1096,0.09000000171363354
1097,0.10000000149011612
1098,0.0
1099,0.09000000171363354
1100,0.0
1101,-0.009999999776482582
1102,0.09000000171363354
1103,0.10000000149011612
1104,0.0
1105,0.09000000171363354
1106,0.09000000171363354
1107,0.10000000149011612
1108,0.09000000171363354
1109,0.10000000149011612
1110,-0.009999999776482582
1111,0.0
1112,-0.009999999776482582
1113,0.0
1114,0.4000000059604645
1115,0.3900000061839819
1116,0.490000007674098
1117,0.6000000089406967
1118,0.5000000074505806
1119,0.3900000061839819
1120,0.30000000447034836
1121,0.2900000046938658
1122,0.10000000149011612
1123,-0.009999999776482582
1124,-0.009999999776482582
1125,0.10000000149011612
1126,0.30000000447034836
1127,0.2900000046938658
1128,0.09000000171363354
1129,0.10000000149011612
1130,0.09000000171363354
1131,0.20000000298023224
1132,0.20000000298023224
1133,0.2900000046938658
1134,0.10000000149011612
1135,-0.009999999776482582
1136,0.4000000059604645
1137,0.2900000046938658
1138,0.2900000046938658
1139,0.4000000059604645
1140,0.09000000171363354
1141,0.10000000149011612
1142,0.20000000298023224
1143,-0.009999999776482582
1144,-0.009999999776482582
1145,0.0
1146,2.290000034496188
1147,2.3000000342726707
1148,-0.009999999776482582
1149,0.10000000149011612
1150,-0.009999999776482582
1151,0.10000000149011612
1152,2.600000038743019
1153,2.600000038743019
1154,1.1900000181049109
1155,1.2000000178813934
1156,0.10000000149011612
1157,-0.009999999776482582
1158,0.6000000089406967
1159,0.5900000091642141
1160,-0.009999999776482582
1161,0.10000000149011612
1162,0.09000000171363354
1163,0.10000000149011612
1164,0.3900000061839819
1165,0.5000000074505806
1166,0.10000000149011612
1167,-0.009999999776482582
1168,-0.009999999776482582
1169,0.10000000149011612
1170,0.30000000447034836
1171,0.19000000320374966
1172,0.30000000447034836
1173,0.19000000320374966
1174,0.10000000149011612
1175,-0.009999999776482582
1176,0.10000000149011612
1177,-0.009999999776482582
1178,-0.009999999776482582
1179,0.10000000149011612
1180,0.10000000149011612
1181,-0.009999999776482582
1182,0.30000000447034836
1183,0.2900000046938658
1184,1.1000000163912773
1185,1.0900000166147947
1186,0.30000000447034836
1187,0.2900000046938658
1188,0.19000000320374966
1189,0.30000000447034836
1190,-0.009999999776482582
1191,0.10000000149011612
1192,0.20000000298023224
1193,0.19000000320374966
1194,0.10000000149011612
1195,-0.009999999776482582
1196,0.0
1197,0.09000000171363354
1198,-0.009999999776482582
1199,0.10000000149011612
1200,0.09000000171363354
1201,0.10000000149011612
1202,0.10000000149011612
1203,0.19000000320374966
1204,0.10000000149011612
1205,-0.009999999776482582
1206,0.10000000149011612
1207,-0.009999999776482582
1208,-0.009999999776482582
1209,0.10000000149011612
1210,0.0
1211,0.09000000171363354
1212,0.0
1213,0.09000000171363354
1214,0.20000000298023224
1215,0.09000000171363354
1216,0.20000000298023224
1217,0.19000000320374966
1218,0.09000000171363354
1219,0.10000000149011612
1220,-0.009999999776482582
1221,0.10000000149011612
1222,0.10000000149011612
1223,-0.009999999776482582
1224,0.09000000357627869
1225,0.10000000149011612
1226,-0.009999999776482582
1227,0.10000000149011612
1228,-0.009999999776482582
1229,0.10000000149011612
1230,-0.009999999776482582
1231,0.10000000149011612
1232,0.20000000298023224
1233,0.09000000171363354
1234,0.20000000298023224
1235,0.09000000171363354
1236,0.0
1237,0.09000000171363354
1238,-0.009999999776482582
1239,0.10000000149011612
1240,0.10000000149011612
1241,0.09000000171363354
1242,-0.009999999776482582
1243,0.10000000149011612
1244,-0.009999999776482582
1245,0.10000000149011612
1246,0.10000000149011612
1247,0.19000000320374966
1248,0.10000000149011612
1249,-0.009999999776482582
1250,-0.009999999776482582
1251,0.10000000149011612
1252,-0.009999999776482582
1253,0.0
1254,-0.009999999776482582
1255,0.10000000149011612
1256,0.10000000149011612
1257,-0.009999999776482582
1258,0.10000000149011612
1259,-0.009999999776482582
1260,-0.009999999776482582
1261,0.10000000149011612
1262,0.09000000171363354
1263,0.10000000149011612
1264,-0.009999999776482582
1265,0.10000000149011612
1266,0.20000000298023224
1267,0.09000000171363354
1268,0.10000000149011612
1269,-0.009999999776482582
1270,0.10000000149011612
1271,0.09000000171363354
1272,0.09000000171363354
1273,0.20000000298023224
1274,0.10000000149011612
1275,-0.009999999776482582
1276,-0.009999999776482582
1277,0.10000000149011612
1278,0.0
1279,-0.009999999776482582
1280,0.10000000149011612
1281,-0.009999999776482582
1282,0.10000000149011612
1283,0.09000000171363354
1284,0.10000000149011612
1285,0.09000000171363354
1286,0.09000000171363354
1287,0.10000000149011612
1288,0.10000000149011612
1289,0.09000000171363354
1290,0.10000000149011612
1291,-0.009999999776482582
1292,0.0
1293,-0.009999999776482582
1294,-0.009999999776482582
1295,0.10000000149011612
1296,0.5000000074505806
1297,0.490000007674098
1298,0.2900000046938658
1299,0.30000000447034836
1300,0.10000000149011612
1301,-0.009999999776482582
1302,-0.009999999776482582
1303,0.10000000149011612
1304,0.10000000149011612
1305,-0.009999999776482582
1306,0.09000000171363354
1307,0.10000000149011612
1308,-0.009999999776482582
1309,0.10000000149011612
1310,0.0
1311,0.09000000171363354
1312,-0.009999999776482582
1313,0.10000000149011612
1314,0.0
1315,0.09000000171363354
1316,0.09000000171363354
1317,0.10000000149011612
1318,0.10000000149011612
1319,-0.009999999776482582
1320,0.20000000298023224
1321,0.09000000171363354
1322,0.0
1323,0.09000000171363354
1324,-0.009999999776482582
1325,0.10000000149011612
1326,0.10000000149011612
1327,-0.009999999776482582
1328,0.30000000447034836
1329,0.2900000046938658
1330,0.09000000357627869
1331,0.10000000149011612
1332,0.20000000298023224
1333,0.2900000046938658
1334,0.3900000061839819
1335,0.4000000059604645
1336,-0.009999999776482582
1337,0.10000000149011612
1338,0.20000000298023224
1339,0.09000000171363354
1340,0.10000000149011612
1341,0.09000000171363354
1342,1.0000000149011612
1343,0.8900000136345625
1344,0.10000000149011612
1345,-0.009999999776482582
1346,0.19000000320374966
1347,0.30000000447034836
1348,0.10000000149011612
1349,0.1900000050663948
1350,0.10000000149011612
1351,0.09000000171363354
1352,1.4000000208616257
1353,1.290000019595027
1354,0.10000000149011612
